your_team
"コノヨザル,テツノドクガ,イルカマン,ハバタクカミ,エルレイド,アーマーガア"
"ハバタクカミ,カイリュー,パオジアン,サーフゴー,ミミッキュ,イーユイ"
"ハバタクカミ,イーユイ,テツノツツミ,セグレイブ,イダイトウ・オス,ディンルー"
"キラフロル,アーマーガア,ヤドラン,テツノツツミ,ゴチルゼル,ガブリアス"
"テツノツツミ,マリルリ,テツノドクガ,アーマーガア,パオジアン,コノヨザル"
"サーフゴー,ハバタクカミ,カイリュー,マスカーニャ,イダイナキバ,オーガポン"
"カバルドン,トドロクツキ,サーフゴー,アラブルタケ,テツノツツミ,ハラバリー"
"カイリュー,ドドゲザン,イダイナキバ,ハバタクカミ,テツノツツミ,テツノドクガ"
"イルカマン,カイリュー,サーフゴー,ミミズズ,テツノドクガ,テツノワダチ"
"ウーラオス,ガチグマ赫月,サーフゴー,カイリュー,メレシー,ハバタクカミ"
"パルシェン,カイリュー,ハバタクカミ,キノガッサ,テツノツツミ,コノヨザル"
"ウガツホムラ,テツノカシラ,ブリムオン,ラランテス,アシレーヌ,バサギリ"
"キュウコン,ウガツホムラ,フシギバナ,ブリザポス,マリルリ,ローブシン"
"ハバタクカミ,コノヨザル,カイリュー,ガブリアス,イーユイ,ニンフィア"
"ハバタクカミ,カイリュー,パオジアン,ヒードラン,コノヨザル,グライオン"
"カイリュー,ハバタクカミ,イダイトウ・オス,ウーラオス,パオジアン,サーフゴー"
"サーフゴー,ガブリアス,テツノドクガ,ウォッシュロトム,ミミッキュ,マスカーニャ"
"テツノブジン,セグレイブ,ウッウ,カビゴン,ガチグマ赫月,ラウドボーン"
"キョジオーン,カイリュー,ウォッシュロトム,ハバタクカミ,炎オーガポン,ウーラオス"
"サーフゴー,キノガッサ,ドラパルト,セグレイブ,カイリュー,ハバタクカミ"
"テツノブジン,カイリュー,ハッサム,ウォッシュロトム,ラウドボーン,マスカーニャ"
"オオニューラ,ママンボウ,サーフゴー,霊獣ランドロス,イーユイ,コノヨザル"
"ハバタクカミ,ディンルー,ガチグマ,カイリュー,パオジアン,ウーラオス"
"ミミッキュ,イーユイ,パルシェン,キノガッサ,サーフゴー,カイリュー"
"ウーラオス,パオジアン,エーフィ,ハバタクカミ,岩オーガポン,ヒスイヌメルゴン"
"カイリュー,クエスパトラ,ハバタクカミ,炎オーガポン,キラフロル,ガチグマ赫月"
"ウーラオス,ヘイラッシャ,テツノツツミ,霊獣ランドロス,ガラルヤドキング,ヒードラン"
"ディンルー,ヘイラッシャ,カイリュー,テツノツツミ,テツノドクガ,パオジアン"
"イルカマン,アマージョ,セグレイブ,タイカイデン,アーマーガア,ドオー"
"レジエレキ,ハバタクカミ,オリーヴァ,フワライド,ヘイラッシャ,ミミッキュ"
"サーナイト,パオジアン,ガブリアス,サーフゴー,ヘイラッシャ,ハバタクカミ"
"ディンルー,カイリュー,サーフゴー,パオジアン,ハバタクカミ,ミミッキュ"
"ガブリアス,サーフゴー,セグレイブ,ウルガモス,アーマーガア,ウォッシュロトム"
"パオジアン,テツノツツミ,ミミッキュ,イーユイ,コノヨザル,カイリュー"
"ヒスイヌメルゴン,トリトドン,サンダー,ウーラオス,霊獣ランドロス,ハバタクカミ"
"ディンルー,カイリュー,炎オーガポン,イーユイ,サーフゴー,ハッサム"
"サザンドラ,サーフゴー,マスカーニャ,テツノカイナ,ドドゲザン,ギャラドス"
"炎オーガポン,テツノツツミ,ハッサム,ガブリアス,ミミッキュ,クワガノン"
"イルカマン,カイリュー,ブラッキー,サーフゴー,キラフロル,ハバタクカミ"
"炎オーガポン,ドラミドロ,ヒードラン,ガラルサンダー,ウォッシュロトム,ハッサム"
"トドロクツキ,カイリュー,サーフゴー,ウォッシュロトム,ラウドボーン,ハッサム"
"イーユイ,テツノツツミ,カイリュー,チヲハウハネ,パオジアン,ハバタクカミ"
"岩オーガポン,カイリュー,サーフゴー,カバルドン,ウーラオス,ハバタクカミ"
"ガチグマ赫月,ガラルマタドガス,バルジーナ,ヒードラン,ウーラオス,ハバタクカミ"
"ディンルー,テツノドクガ,ハバタクカミ,ハッサム,セグレイブ,カイリュー"
"ディンルー,サーフゴー,ハバタクカミ,パオジアン,ガブリアス,ウルガモス"
"キラフロル,キョジオーン,ウーラオス,イーユイ,テツノツツミ,カイリュー"
"ハバタクカミ,テツノカイナ,パオジアン,キノガッサ,カイリュー,キョジオーン"
"ディンルー,ハバタクカミ,ミミッキュ,キョジオーン,チオンジェン,テツノツツミ"
"マリルリ,セグレイブ,ハバタクカミ,ヘイラッシャ,ディンルー,スナノケガワ"
"炎オーガポン,ガチグマ赫月,カイリュー,ママンボウ,ハバタクカミ,ウーラオス"
"ウェーニバル,ハバタクカミ,サーフゴー,セグレイブ,ディンルー,ヘイラッシャ"
"炎オーガポン,カイリュー,ガチグマ赫月,オオニューラ,サケブシッポ,サマヨール"
"ガブリアス,テツノツツミ,イーユイ,ハッサム,ヘイラッシャ,テツノブジン"
"コノヨザル,テツノドクガ,パオジアン,ハッサム,ハバタクカミ,マリルリ"
"ミミッキュ,サーフゴー,テツノドクガ,キラフロル,テツノカイナ,カイリュー"
"テツノカイナ,ハバタクカミ,アーマーガア,パオジアン,キョジオーン,キノガッサ"
"サーフゴー,カイリュー,イダイナキバ,チオンジェン,テツノドクガ,ウェーニバル"
"ヒートロトム,ディンルー,ヤミラミ,サーフゴー,キラフロル,カイリュー"
"カイリュー,ディンルー,テツノツツミ,ハバタクカミ,キラフロル,テツノドクガ"
"ドヒドイデ,パオジアン,カイリュー,キョジオーン,ラウドボーン,ハバタクカミ"
"マリルリ,ハバタクカミ,キノガッサ,パオジアン,ウルガモス,アーマーガア"
"クエスパトラ,ヒスイヌメルゴン,霊獣ランドロス,イダイトウ・オス,ハバタクカミ,パオジアン"
"ハバタクカミ,サンダー,ガチグマ,ウーラオス,パオジアン,キョジオーン"
"テツノツツミ,ヒスイヌメルゴン,マリルリ,ハバタクカミ,ガチグマ,霊獣ボルトロス"
"マリルリ,ソウブレイズ,セグレイブ,マスカーニャ,イルカマン,ゲンガー"
"カイリュー,ハバタクカミ,ガチグマ赫月,オオニューラ,サーフゴー,ハッサム"
"カバルドン,ドラパルト,ガブリアス,ドドゲザン,ウォッシュロトム,パルシェン"
"ガチグマ赫月,ブリムオン,キラフロル,カイリュー,イーユイ,オーガポン"
"チオンジェン,テツノドクガ,サーフゴー,セグレイブ,カイリュー,マリルリ"
"ドヒドイデ,ヘイラッシャ,ピクシー,クレベース,キノガッサ,ハピナス"
"ディンルー,ハバタクカミ,テツノドクガ,カイリュー,ヘイラッシャ,パオジアン"
"カイリュー,炎オーガポン,霊獣ランドロス,ウーラオス,サーフゴー,ハバタクカミ"
"パオジアン,ジバコイル,ハバタクカミ,サーフゴー,ウーラオス,カイリュー"
"ラグラージ,カイリュー,サーフゴー,ハバタクカミ,炎オーガポン,ウーラオス"
"マリルリ,ハッサム,ウーラオス,クレセリア,ガチグマ赫月,炎オーガポン"
"ハバタクカミ,カイリュー,エンペルト,ウーラオス,炎オーガポン,パオジアン"
"ディンルー,ハバタクカミ,イダイトウ・オス,ウーラオス,サーフゴー,カイリュー"
"イルカマン,カイリュー,サーフゴー,ヒートロトム,ハバタクカミ,ハッサム"
"キラフロル,ディンルー,ウェーニバル,イーユイ,ジバコイル,チヲハウハネ"
"サーナイト,スコヴィラン,ガチグマ,マスカーニャ,パオジアン,ヘイラッシャ"
"パオジアン,サーフゴー,テツノツツミ,ギャラドス,チオンジェン,ハバタクカミ"
"ウインディ,ウォッシュロトム,サーフゴー,テツノブジン,ミミッキュ,イーユイ"
"テツノカイナ,テツノドクガ,サーフゴー,キョジオーン,アーマーガア,ウォッシュロトム"
"エンペルト,霊獣ランドロス,ジャラランガ,アローラキュウコン,ハバタクカミ,カイリュー"
"キョジオーン,ハバタクカミ,ドオー,ウルガモス,セグレイブ,イダイナキバ"
"炎オーガポン,アローラキュウコン,ハバタクカミ,セグレイブ,サーフゴー,霊獣ランドロス"
"ハバタクカミ,テツノドクガ,デカヌチャン,キョジオーン,セグレイブ,アーマーガア"
"テツノブジン,ハバタクカミ,テツノツツミ,ハラバリー,アーマーガア,クエスパトラ"
"ブラッキー,ウインディ,サーフゴー,カイリュー,ドオー,マスカーニャ"
"セグレイブ,テツノドクガ,パオジアン,カイリュー,ディンルー,サーフゴー"
"カイリュー,キラフロル,カバルドン,パオジアン,サーフゴー,イーユイ"
"カバルドン,カイリュー,マリルリ,イーユイ,キノガッサ,サーフゴー"
"パオジアン,テツノツツミ,ハバタクカミ,ウーラオス,炎オーガポン,カイリュー"
"ブラッキー,サーフゴー,ウルガモス,霊獣ランドロス,ジバコイル,オーガポン"
"ドラパルト,ハバタクカミ,テツノドクガ,ジバコイル,ヘイラッシャ,タルップル"
"テツノツツミ,パーモット,ミミッキュ,アーマーガア,イーユイ,ディンルー"
"カイリュー,コータス,ハバタクカミ,トドロクツキ,ゴリランダー,ウーラオス"
"ガチグマ赫月,カイリュー,バサギリ,ヘイラッシャ,ゴリランダー,ドオー"
"ハバタクカミ,イーユイ,セグレイブ,ゴリランダー,ガチグマ,ウォッシュロトム"
"ハバタクカミ,イイネイヌ,クエスパトラ,ハラバリー,マシマシラ,ソウブレイズ"
"ガチグマ赫月,岩オーガポン,ハッサム,ウーラオス,カイリュー,ハバタクカミ"
"パオジアン,ハバタクカミ,チオンジェン,アーマーガア,キラフロル,セグレイブ"
"ガブリアス,パオジアン,ハッサム,サーフゴー,ハバタクカミ,オーガポン"
"ウォッシュロトム,サーフゴー,ウインディ,コノヨザル,ウルガモス,ガブリアス"
"霊獣ランドロス,イダイトウ・オス,セグレイブ,ハバタクカミ,ヘイラッシャ,ヒスイヌメルゴン"
"カバルドン,キラフロル,カイリュー,サーフゴー,テツノツツミ,ウーラオス"
"ルガルガンたそがれ,ルチャブル,テツノツツミ,デカヌチャン,オノノクス,ハラバリー"
"カイリュー,ギャラドス,コノヨザル,サーフゴー,ウォッシュロトム,ディンルー"
"パオジアン,ハバタクカミ,キョジオーン,炎オーガポン,ヘイラッシャ,ガチグマ赫月"
"ヘイラッシャ,ディンルー,ハバタクカミ,ヒスイヌメルゴン,カイリュー,テツノツツミ"
"サーフゴー,イーユイ,ウーラオス,霊獣ランドロス,バルジーナ,キラフロル"
"セグレイブ,カイリュー,ハバタクカミ,イダイナキバ,テツノツツミ,ウルガモス"
"ディンルー,炎オーガポン,カイリュー,イーユイ,ハバタクカミ,クエスパトラ"
"ウォッシュロトム,ハッサム,ラウドボーン,カイリュー,サーフゴー,ニンフィア"
"セグレイブ,サンダー,霊獣ランドロス,モロバレル,ハバタクカミ,ウーラオス"
"カイリュー,ヘイラッシャ,サーフゴー,ハッサム,テツノドクガ,ハバタクカミ"
"ゴリランダー,ドクロッグ,炎オーガポン,クレベース,アグノム,ハバタクカミ"
"セグレイブ,キョジオーン,マスカーニャ,ハバタクカミ,ジバコイル,ウォッシュロトム"
"ハバタクカミ,ドドゲザン,テツノドクガ,セグレイブ,カイリュー,ハッサム"
"トリトドン,ハッサム,サザンドラ,ドラパルト,ハバタクカミ,テツノブジン"
"ハバタクカミ,ディンルー,ウインディ,クエスパトラ,タルップル,ギャラドス"
"パオジアン,ヒードラン,ハバタクカミ,カイリュー,マリルリ,サンダー"
"ゴリランダー,イーユイ,ヒードラン,サンダー,霊獣ランドロス,テツノブジン"
"ウーラオス,ミミッキュ,パオジアン,テツノツツミ,ボーマンダ,ヒードラン"
"ディンルー,セグレイブ,ウインディ,カイリュー,モロバレル,ハバタクカミ"
"コノヨザル,ハバタクカミ,ウォッシュロトム,サーフゴー,ディンルー,パオジアン"
"ドドゲザン,ウォッシュロトム,ソウブレイズ,オーロンゲ,セグレイブ,キョジオーン"
"ハバタクカミ,テツノツツミ,チオンジェン,ガブリアス,ハッサム,カイリュー"
"ウーラオス,サーフゴー,ウルガモス,霊獣ランドロス,ハバタクカミ,炎オーガポン"
"ハバタクカミ,パオジアン,ディンルー,ヒートロトム,マスカーニャ,キョジオーン"
"マスカーニャ,ガオガエン,トドロクツキ,ポリゴン２,カイリュー,テツノツツミ"
"ガチグマ赫月,ハバタクカミ,ウーラオス,ヤバソチャ,ヒスイヌメルゴン,炎オーガポン"
"ハッサム,ジバコイル,ヒートロトム,ドラパルト,アラブルタケ,ハバタクカミ"
"ドドゲザン,バサギリ,ヒスイヌメルゴン,ハバタクカミ,テツノツツミ,霊獣ランドロス"
"キラフロル,ルガルガンたそがれ,テツノツツミ,ディンルー,イーユイ,アーマーガア"
"シャワーズ,ハバタクカミ,ハッサム,セグレイブ,イダイナキバ,ドオー"
"ハバタクカミ,トドロクツキ,サーフゴー,キラフロル,パオジアン,カイリュー"
"キラフロル,ブリムオン,エンニュート,ガブリアス,イルカマン,ヘイラッシャ"
"ガブリアス,ドドゲザン,テツノドクガ,ハバタクカミ,コノヨザル,ドラパルト"
"コノヨザル,カイリュー,ミミッキュ,霊獣ランドロス,テツノツツミ,ニンフィア"
"ドオー,モロバレル,ハッサム,ハバタクカミ,ラウドボーン,キラフロル"
"オオニューラ,ウーラオス,パオジアン,サーフゴー,霊獣ランドロス,テツノツツミ"
"パーモット,アーマーガア,ハカドッグ,マフィティフ,セグレイブ,ブロロローム"
"パオジアン,ウーラオス,カイリュー,ハバタクカミ,ガチグマ赫月,ラティオス"
"ディンルー,カイリュー,サーフゴー,炎オーガポン,パオジアン,ハバタクカミ"
"キラフロル,ディンルー,テツノカイナ,ニンフィア,マスカーニャ,テツノドクガ"
"ソウブレイズ,ゲッコウガ,ミロカロス,カビゴン,ラランテス,イルカマン"
"イーユイ,ハバタクカミ,チオンジェン,パオジアン,ジバコイル,イルカマン"
"サーフゴー,ハッサム,ウーラオス,テツノツツミ,サンダー,ガブリアス"
"ウォッシュロトム,パオジアン,ドオー,サーフゴー,マスカーニャ,ミミッキュ"
"ヌオー,ヌメルゴン,オーロンゲ,セグレイブ,イルカマン,ジバコイル"
"ファイアロー,テツノカシラ,ハッサム,ハバタクカミ,カイリュー,サンダー"
"霊獣ランドロス,テツノドクガ,ウーラオス,チオンジェン,アーマーガア,ドヒドイデ"
"ウーラオス,ハバタクカミ,イダイトウ・オス,炎オーガポン,カイリュー,コノヨザル"
"カイリュー,サーフゴー,マリルリ,テツノドクガ,イーユイ,パオジアン"
"ヤルキモノ,コータス,キノガッサ,アメモース,ハリテヤマ,マルノーム"
"ハッサム,ウォッシュロトム,ミミッキュ,パオジアン,ハバタクカミ,カイリュー"
"コノヨザル,ヒスイジュナイパー,ハバタクカミ,カイリュー,パオジアン,トドロクツキ"
"ミミッキュ,アーマーガア,サザンドラ,イダイナキバ,ハッサム,キノガッサ"
"ドラパルト,ミミッキュ,ラウドボーン,ヤミラミ,サーフゴー,コノヨザル"
"マリルリ,カイリュー,キラフロル,キノガッサ,イーユイ,テツノカイナ"
"オニゴーリ,サーナイト,ハリーマン,ゲンガー,マスカーニャ,クエスパトラ"
"パオジアン,ハバタクカミ,カイリュー,サーフゴー,霊獣ランドロス,ウーラオス"
"サーフゴー,パオジアン,テツノドクガ,ウォッシュロトム,テツノカイナ,ハバタクカミ"
"オリーヴァ,ラウドボーン,パオジアン,イルカマン,サーフゴー,ハッサム"
"キョジオーン,マスカーニャ,イエッサン,キラフロル,ハバタクカミ,パオジアン"
"カバルドン,ドドゲザン,テツノドクガ,ハバタクカミ,ウォッシュロトム,カイリュー"
"ミミッキュ,ウーラオス,ガチグマ,パオジアン,炎オーガポン,霊獣ランドロス"
"セグレイブ,サーフゴー,ハバタクカミ,カイリュー,マリルリ,マスカーニャ"
"カイリュー,サーフゴー,ウーラオス,ガチグマ赫月,炎オーガポン,キョジオーン"
"ヒスイゾロアーク,ガチグマ赫月,アローラキュウコン,霊獣ランドロス,アーマーガア,トドロクツキ"
"マスカーニャ,ウォッシュロトム,ハバタクカミ,カイリュー,セグレイブ,キョジオーン"
"オーロンゲ,カイリュー,ドオー,サーフゴー,ウォッシュロトム,ラウドボーン"
"テツノツツミ,セグレイブ,ハバタクカミ,マスカーニャ,ヘイラッシャ,ドオー"
"カイリュー,パオジアン,セグレイブ,ハバタクカミ,サーフゴー,ウェーニバル"
"ガブリアス,カイリュー,サーフゴー,テツノツツミ,ハバタクカミ,ウーラオス"
"セグレイブ,ハバタクカミ,ヘイラッシャ,カイリュー,ドドゲザン,サーフゴー"
"サーフゴー,カイリュー,炎オーガポン,ウォッシュロトム,ハバタクカミ,霊獣ランドロス"
"ヤミラミ,サケブシッポ,バンギラス,シビルドン,ハピナス,パオジアン"
"ハバタクカミ,ウーラオス,ヒードラン,ウォッシュロトム,ガチグマ,ヒスイヌメルゴン"
"ニョロトノ,ニョロボン,グライオン,ハッサム,ヒスイウインディ,カイリュー"
"テツノツツミ,ガブリアス,カイリュー,パオジアン,イーユイ,ディンルー"
"ハバタクカミ,マリルリ,カイリュー,ディンルー,キノガッサ,イーユイ"
"サーフゴー,ハッサム,ヘイラッシャ,ディンルー,イーユイ,カイリュー"
"セグレイブ,ヘイラッシャ,コノヨザル,ハバタクカミ,カイリュー,キラフロル"
"炎オーガポン,イーユイ,サーフゴー,カイリュー,ディンルー,ウーラオス"
"炎オーガポン,ハバタクカミ,ウーラオス,サーフゴー,カイリュー,ディンルー"
"カイリュー,ディンルー,サーフゴー,パオジアン,ウーラオス,ヒスイヌメルゴン"
"テツノツツミ,炎オーガポン,ハバタクカミ,ウーラオス,カイリュー,ヒスイダイケンキ"
"ハバタクカミ,ウガツホムラ,ラグラージ,ジャローダ,ブリジュラス,マリルリ"
"ラウドボーン,ドラパルト,サーフゴー,ディンルー,カイリュー,テツノツツミ"
"カイリュー,マスカーニャ,サーフゴー,パオジアン,ディンルー,ソウブレイズ"
"パオジアン,サーフゴー,ディンルー,テツノドクガ,ヘイラッシャ,ハバタクカミ"
"ドラパルト,ハバタクカミ,ヘイラッシャ,セグレイブ,カイリュー,デカヌチャン"
"岩オーガポン,サーフゴー,ウーラオス,テツノドクガ,カバルドン,トドロクツキ"
"炎オーガポン,ハバタクカミ,霊獣ランドロス,パオジアン,ヒスイヌメルゴン,カイリュー"
"カイリュー,炎オーガポン,マリルリ,ガチグマ赫月,イーユイ,キョジオーン"
"エーフィ,パルデアケンタロス水,マスカーニャ,ガブリアス,テツノドクガ,イーユイ"
"サーフゴー,カイリュー,ヘイラッシャ,ドオー,キョジオーン,サケブシッポ"
"ウーラオス,ガチグマ赫月,ブリムオン,カイリュー,パオジアン,キョジオーン"
"グライオン,キョジオーン,ジバコイル,パオジアン,ハバタクカミ,ウーラオス"
"カイリュー,サーフゴー,ディンルー,アローラキュウコン,ハバタクカミ,ハッサム"
"炎オーガポン,ハバタクカミ,ガチグマ赫月,アーマーガア,ウーラオス,霊獣ランドロス"
"パオジアン,ハバタクカミ,ウーラオス,ヒードラン,トドロクツキ,カイリュー"
"カイリュー,アローラキュウコン,炎オーガポン,サーフゴー,ディンルー,ハバタクカミ"
"カバルドン,トドロクツキ,ハバタクカミ,アーマーガア,ドドゲザン,サーフゴー"
"テツノカイナ,サーフゴー,カイリュー,ディンルー,ジバコイル,フラージェス"
"ボーマンダ,シャワーズ,イイネイヌ,ヒートロトム,ガブリアス,サーフゴー"
"カバルドン,トドロクツキ,カイリュー,テツノドクガ,テツノツツミ,ハッサム"
"ポリゴン２,マホイップ,オーロンゲ,ジュラルドン,イイネイヌ,オーガポン"
"アーマーガア,セグレイブ,コノヨザル,テツノツツミ,デカヌチャン,バンギラス"
"ディンルー,サーフゴー,ギャラドス,ハリテヤマ,テツノドクガ,パオジアン"
"パオジアン,ガチグマ赫月,炎オーガポン,カイリュー,ハッサム,ハバタクカミ"
"フワライド,バンギラス,マスカーニャ,ヒートロトム,サーフゴー,ドラパルト"
"ディンルー,ハッサム,パオジアン,カイリュー,サーフゴー,ハバタクカミ"
"ヘイラッシャ,霊獣ランドロス,パオジアン,ディンルー,ドドゲザン,ウーラオス"
"ジバコイル,ヘイラッシャ,ドオー,カイリュー,コノヨザル,ドラパルト"
"セグレイブ,ヘイラッシャ,ハバタクカミ,サザンドラ,サーフゴー,ジバコイル"
"ウーラオス,ヒスイダイケンキ,ヤドラン,トリトドン,イダイトウ,マリルリ"
"ハバタクカミ,カイリュー,ウルガモス,コノヨザル,ウォッシュロトム,イダイナキバ"
"モロバレル,カイリュー,ウインディ,サーフゴー,ヘイラッシャ,ディンルー"
"カイリュー,クエスパトラ,オーロンゲ,ハッサム,キノガッサ,ザングース"
"ウーラオス,ヒスイヌメルゴン,カイリュー,ラウドボーン,デカヌチャン,ゲッコウガ"
"カイリュー,ガチグマ赫月,ハバタクカミ,ウーラオス,アーマーガア,イーユイ"
"テツノドクガ,コノヨザル,キョジオーン,ドラパルト,キラフロル,ハバタクカミ"
"ハバタクカミ,カイリュー,ウーラオス,チオンジェン,ドヒドイデ,イーユイ"
"セグレイブ,サザンドラ,ハバタクカミ,カバルドン,マリルリ,ブラッキー"
"ブロロローム,テツノドクガ,パオジアン,イーユイ,ハバタクカミ,チオンジェン"
"テツノツツミ,ディンルー,ハッサム,イーユイ,ハバタクカミ,カイリュー"
"オノノクス,ハピナス,アーマーガア,ウェーニバル,ドラパルト,タギングル"
"カイリュー,サーフゴー,ガチグマ赫月,炎オーガポン,ガオガエン,マリルリ"
"ウインディ,ハバタクカミ,スナノケガワ,モロバレル,パオジアン,ディンルー"
"デカヌチャン,テツノドクガ,クエスパトラ,キョジオーン,セグレイブ,サーフゴー"
"マスカーニャ,ニンフィア,デカヌチャン,ラウドボーン,トリトドン,チヲハウハネ"
"ウルガモス,キラフロル,ハッサム,ウォッシュロトム,トドロクツキ,ブラッキー"
"ディンルー,ハバタクカミ,ウーラオス,霊獣ランドロス,チオンジェン,オオニューラ"
"アラブルタケ,カイリュー,キラフロル,コノヨザル,セグレイブ,ハバタクカミ"
"ウーラオス,ハバタクカミ,カイリュー,ガオガエン,サーフゴー,ガチグマ赫月"
"テツノブジン,テツノドクガ,ドラパルト,ガブリアス,ウォッシュロトム,サーフゴー"
"ハバタクカミ,テツノドクガ,コノヨザル,バンバドロ,セグレイブ,カイリュー"
"ドラパルト,マリルリ,ミミッキュ,ガブリアス,アラブルタケ,サーフゴー"
"ウーラオス,霊獣ランドロス,ヒスイゾロアーク,ハバタクカミ,カミツオロチ,ドヒドイデ"
"ディンルー,カイリュー,ハバタクカミ,ポリゴン２,炎オーガポン,スイクン"
"パオジアン,イーユイ,チオンジェン,テツノドクガ,サーフゴー,イルカマン"
"サンダー,ハバタクカミ,ヒードラン,オオニューラ,パオジアン,キョジオーン"
"ヤバソチャ,カイリュー,炎オーガポン,ハバタクカミ,イイネイヌ,パオジアン"
"ジバコイル,カイリュー,パオジアン,ハバタクカミ,炎オーガポン,ドオー"
"カバルドン,カイリュー,サーフゴー,ハバタクカミ,エルレイド,セグレイブ"
"キラフロル,カイリュー,ユキノオー,ハバタクカミ,ヘイラッシャ,パオジアン"
"ハカドッグ,バンギラス,キラフロル,ヘイラッシャ,セグレイブ,ヒートロトム"
"パオジアン,ガブリアス,コノヨザル,カイリュー,ジバコイル,テツノツツミ"
"アローラベトベトン,ガラルヤドキング,キラフロル,マタドガス,ゲンガー,ドヒドイデ"
"サーフゴー,ドラパルト,コノヨザル,ウーラオス,マリルリ,ガチグマ赫月"
"テツノツツミ,カイリュー,コノヨザル,アーマーガア,セグレイブ,ハバタクカミ"
"マリルリ,ドドゲザン,カイリュー,オリーヴァ,ヒートロトム,ニンフィア"
"テツノツツミ,霊獣ランドロス,イーユイ,レジエレキ,デカヌチャン,テツノイサハ"
"マリルリ,カイリュー,ハバタクカミ,マリルリ,サーフゴー,パオジアン"
"セグレイブ,ハバタクカミ,ヘイラッシャ,イダイナキバ,ジバコイル,カイリュー"
"イッカネズミ,ディンルー,カイリュー,ウーラオス,サーフゴー,ハバタクカミ"
"ガチグマ赫月,パオジアン,ウーラオス,ジバコイル,ハバタクカミ,カイリュー"
"テツノドクガ,イルカマン,ハバタクカミ,ヘイラッシャ,カイリュー,セグレイブ"
"カイリュー,サーフゴー,ディンルー,ヌメルゴン,パオジアン,ミミッキュ"
"カイリュー,ウーラオス,ヤバソチャ,サーフゴー,ヒスイヌメルゴン,ガチグマ"
"カバルドン,カイリュー,サーフゴー,ハバタクカミ,テツノツツミ,ミミッキュ"
"ハバタクカミ,霊獣ランドロス,エンペルト,ウーラオス,チオンジェン,ガチグマ赫月"
"イーユイ,ミミッキュ,ドヒドイデ,テツノツツミ,チオンジェン,カイリュー"
"ハバタクカミ,ウーラオス,ガチグマ赫月,エースバーン,炎オーガポン,テツノツツミ"
"ラウドボーン,ハッサム,サーフゴー,ハバタクカミ,テツノカイナ,カイリュー"
"エンペルト,ハッサム,サザンドラ,ローブシン,ラウドボーン,ボーマンダ"
"コノヨザル,ジバコイル,マリルリ,パオジアン,テツノドクガ,カイリュー"
"ガラルサンダー,ディンルー,サーフゴー,ウーラオス,ラウドボーン,アーマーガア"
"ヒートロトム,ディンルー,トドロクツキ,テツノドクガ,ガブリアス,サーフゴー"
"ウォッシュロトム,霊獣ボルトロス,テツノカイナ,ヒスイマルマイン,テツノイバラ,スナノケガワ"
"カイリュー,ウォッシュロトム,テツノツツミ,ハリテヤマ,ドヒドイデ,イーユイ"
"テツノツツミ,テツノカイナ,コノヨザル,パオジアン,モロバレル,キョジオーン"
"ヒスイダイケンキ,テツノツツミ,炎オーガポン,ゲンガー,キョジオーン,イッカネズミ"
"ディンルー,トドロクツキ,サーフゴー,チオンジェン,テツノドクガ,ウーラオス"
"キラフロル,ハバタクカミ,マリルリ,サーフゴー,パオジアン,エースバーン"
"アーマーガア,マリルリ,ハバタクカミ,トリトドン,テツノドクガ,イーユイ"
"ディンルー,アローラキュウコン,カイリュー,ウルガモス,霊獣ランドロス,ハバタクカミ"
"ドドゲザン,カイリュー,テツノツツミ,霊獣ランドロス,ハバタクカミ,サーフゴー"
"ヘイラッシャ,ヒードラン,炎オーガポン,ガチグマ赫月,セグレイブ,ハバタクカミ"
"クエスパトラ,キノガッサ,ミミッキュ,リングマ,ドドゲザン,ゲンガー"
"ソウブレイズ,パオジアン,テツノツツミ,ミミッキュ,ディンルー,デカヌチャン"
"パオジアン,ミロカロス,イーユイ,ハッサム,霊獣ランドロス,クレセリア"
"ハバタクカミ,アラブルタケ,チヲハウハネ,テツノツツミ,テツノカイナ,テツノドクガ"
"アーマーガア,テツノツツミ,イーユイ,コノヨザル,トドロクツキ,テツノカイナ"
"エルレイド,サーナイト,イーユイ,テツノツツミ,ディンルー,サーフゴー"
"ミミッキュ,パオジアン,テツノドクガ,カイリュー,ディンルー,サーフゴー"
"ハッサム,ペルシアン,イルカマン,ドンファン,ミミッキュ,カイリュー"
"カイリュー,ベトベトン,ゲンガー,パルシェン,ヤドラン,サンダー"
"炎オーガポン,カイリュー,ウーラオス,イーユイ,ハバタクカミ,サーフゴー"
"霊獣ランドロス,ヒードラン,カイリュー,コノヨザル,炎オーガポン,ニンフィア"
"ウルガモス,ウェーニバル,サーフゴー,セグレイブ,ハバタクカミ,ウォッシュロトム"
"テツノブジン,セグレイブ,ドドゲザン,ハバタクカミ,カイリュー,ヘイラッシャ"
"ディンルー,カイリュー,サーフゴー,パオジアン,ハバタクカミ,ウーラオス"
"炎オーガポン,パオジアン,ハバタクカミ,ガチグマ赫月,カイリュー,キラフロル"
"炎オーガポン,イーユイ,ハバタクカミ,霊獣ランドロス,テツノカイナ,モロバレル"
"アローラキュウコン,グライオン,サーフゴー,セグレイブ,炎オーガポン,ヒスイダイケンキ"
"カバルドン,パオジアン,ハッサム,ガチグマ赫月,カイリュー,ヒードラン"
"カバルドン,ウォッシュロトム,ドラパルト,テツノツツミ,ハバタクカミ,ドドゲザン"
